CustomerID,City,Zip Code,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,Churn Value,Churn Reason
6898-MDLZW,Blue Lake,95525,40.94338,-123.831799,Male,No,No,No,12,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,53.75,648.65,No,0,
6897-UUBNU,North Hollywood,91602,34.15136,-118.364786,Male,No,No,No,29,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,89.65,2623.65,No,0,
6897-RWMUB,Chino,91710,33.990646,-117.663025,Male,No,Yes,Yes,61,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),68.05,4158.25,No,0,
6896-SRVYQ,Camino,95709,38.748316,-120.675512,Male,Yes,No,No,44,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,73.85,3122.4,No,0,
6894-LFHLY,Vidal,92280,34.264124,-114.717964,Male,Yes,No,No,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.75,75.75,Yes,1,Competitor offered higher download speeds
6893-ODYYE,Mokelumne Hill,95245,38.304194,-120.592431,Male,No,No,No,50,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),90.1,4549.45,No,0,
6892-XPFPU,Pasadena,91107,34.159007,-118.087353,Male,Yes,Yes,No,24,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.25,2433.9,Yes,1,Competitor offered higher download speeds
6892-EZDTG,Kings Beach,96143,39.246654,-120.029273,Female,No,Yes,No,4,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,91.65,365.4,Yes,1,Extra data charges
6891-JPYFF,San Jose,95121,37.304681,-121.809955,Female,No,Yes,Yes,48,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),105.25,4997.5,No,0,
6890-PFRQX,Sacramento,95819,38.567594,-121.437507,Male,No,No,No,18,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,69.5,1199.4,No,0,
6888-SBYAI,San Ramon,94583,37.766556,-121.976784,Male,No,No,No,1,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,50.7,50.7,No,0,
6885-PKOAM,San Marcos,92069,33.162624,-117.170863,Female,No,Yes,No,71,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),85.75,6223.8,No,0,
6877-TJMBR,Orinda,94563,37.873916,-122.20522,Male,No,Yes,No,1,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,84.8,84.8,Yes,1,Network reliability
6877-LGWXO,Pleasanton,94588,37.685052,-121.912061,Male,Yes,Yes,No,18,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,78.55,1422.65,Yes,1,Lack of self-service on Website
6876-ADESB,Etna,96027,41.405193,-123.008567,Male,No,No,Yes,1,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,48.95,48.95,Yes,1,Competitor offered higher download speeds
6874-SGLHU,San Jose,95121,37.304681,-121.809955,Male,No,No,No,30,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),97,3021.3,No,0,
6873-UDNLD,Oakland,94612,37.809014,-122.269739,Male,No,No,No,40,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,67.45,2731,No,0,
6872-HXFNF,Irvine,92606,33.703976,-117.824172,Female,No,Yes,No,64,Yes,DSL,No,No,Yes,Yes,No,No,One year,No,Bank transfer (automatic),58.35,3756.45,No,0,
6870-ZWMNX,Clements,95227,38.227285,-121.02789,Male,No,Yes,No,70,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),76.1,5264.25,No,0,
6869-FGJJC,Gazelle,96034,41.411315,-122.697236,Male,No,No,No,68,Yes,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Credit card (automatic),79.6,5461.45,No,0,
6867-ACCZI,Bethel Island,94511,38.050558,-121.646924,Female,No,Yes,Yes,24,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,52.5,1208.15,No,0,
6865-JZNKO,Los Angeles,90027,34.127194,-118.295647,Female,No,No,No,30,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),55.3,1530.6,No,0,
6862-CQUMB,San Diego,92126,32.886925,-117.152162,Male,No,No,No,37,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),96.1,3646.8,No,0,
6861-XWTWQ,Napa,94559,38.232389,-122.324944,Male,Yes,Yes,No,7,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.25,665.45,Yes,1,Lack of self-service on Website
6860-YRJZP,Sacramento,95820,38.53508,-121.444144,Male,Yes,No,No,9,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.05,678.45,No,0,
6859-RKMZJ,Vallejo,94589,38.161321,-122.271588,Male,No,Yes,No,11,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),55.05,608.15,No,0,
6859-QNXIQ,Costa Mesa,92626,33.678591,-117.905471,Female,No,Yes,Yes,72,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),113.1,8248.5,No,0,
6857-VWJDT,Santa Cruz,95060,36.993451,-122.098858,Female,No,No,No,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,95.65,95.65,Yes,1,Attitude of service provider
6856-RAURS,Rio Oso,95674,38.954144,-121.482536,Female,No,No,No,2,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.9,136.05,No,0,
6854-EXGSF,Mt Baldy,91759,34.231318,-117.662032,Female,No,No,No,8,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),65.5,573.15,No,0,
6851-WEFYX,Descanso,91916,32.912664,-116.635387,Male,Yes,Yes,No,35,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.8,3437.5,No,0,
6849-OYAMU,Indio,92201,33.713891,-116.237257,Male,No,Yes,No,19,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),100,1888.65,Yes,1,Competitor offered more data
6848-YLDFR,Gerber,96035,40.03194,-122.176023,Male,No,Yes,Yes,58,Yes,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),75.2,4300.8,No,0,
6847-KJLTS,Frazier Park,93225,34.827662,-118.999073,Female,Yes,Yes,No,58,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),100.4,5749.8,No,0,
6845-RGTYS,San Diego,92110,32.76501,-117.19938,Female,No,Yes,No,47,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,98.75,4533.7,Yes,1,Product dissatisfaction
6844-DZKRF,Irvine,92604,33.688546,-117.788091,Male,No,No,No,2,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),50.2,109.25,No,0,
6840-RESVB,Adelanto,92301,34.667815,-117.536183,Male,No,Yes,Yes,24,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,84.8,1990.5,No,0,
6839-ITVZJ,Los Angeles,90037,34.002642,-118.287596,Female,No,Yes,No,26,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,60.05,1616.15,Yes,1,Don't know
6838-YAUVY,Petaluma,94952,38.237018,-122.77872,Female,No,No,No,54,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),95.1,5064.85,No,0,
6837-HAEVO,Moreno Valley,92551,33.88274,-117.224878,Male,No,Yes,Yes,69,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,105,7297.75,No,0,
6834-NXDCA,South Dos Palos,93665,36.959731,-120.653519,Female,No,No,No,13,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,23.9,300.8,Yes,1,Limited range of services
6833-JMZYP,Hesperia,92345,34.361387,-117.337509,Female,No,No,No,15,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),94,1505.45,No,0,
6827-IEAUQ,Los Angeles,90035,34.051809,-118.383843,Female,No,Yes,No,27,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,No,Mailed check,66.15,1874.45,No,0,
6825-UYPFK,Sun City,92586,33.707483,-117.200006,Female,No,No,No,23,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),75.6,1758.6,Yes,1,Network reliability
6821-JPCDC,Castro Valley,94552,37.722727,-122.02157,Female,No,Yes,No,48,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,97.05,4692.95,No,0,
6821-BUXUX,Maricopa,93252,34.737031,-119.460557,Female,No,No,No,13,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,96.65,1244.5,Yes,1,Attitude of support person
6818-WOBHJ,Fulton,95439,38.493888,-122.777141,Female,Yes,Yes,No,68,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),89.6,6127.6,Yes,1,Network reliability
6818-DJXAA,Alturas,96101,41.468877,-120.54229,Female,No,No,Yes,10,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,91.1,964.35,No,0,
6817-WTYHE,Happy Camp,96039,41.831901,-123.487478,Male,No,No,No,2,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),44.9,111.05,No,0,
6815-ABQFQ,Silverado,92676,33.782346,-117.635263,Male,No,Yes,No,56,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,107.25,6033.3,No,0,
6810-VCAEX,Los Angeles,90064,34.037251,-118.423573,Female,No,No,No,47,No,DSL,Yes,Yes,No,Yes,No,No,One year,No,Credit card (automatic),39.65,1798.65,No,0,
6807-SIWJI,Groveland,95321,37.902968,-119.667544,Male,No,No,No,38,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,104.85,3887.25,No,0,
6804-GDMOI,Brea,92823,33.924143,-117.79387,Female,No,No,No,61,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,106.6,6428.4,Yes,1,Competitor offered more data
6797-UCJHZ,Simi Valley,93065,34.269449,-118.768471,Female,Yes,Yes,No,66,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),104.6,6819.45,No,0,
6797-LNAQX,Poway,92064,32.984395,-117.013454,Male,No,Yes,No,70,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),98.3,6859.5,Yes,1,Attitude of service provider
6794-HKIAJ,Redondo Beach,90278,33.873395,-118.37019,Male,No,No,No,62,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),90.7,5586.45,No,0,
6791-YBNAK,Manteca,95337,37.750822,-121.238423,Male,No,Yes,Yes,18,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),25.55,467.85,No,0,
6789-HJBWG,Livingston,95334,37.361987,-120.748394,Female,No,No,No,12,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,49.4,611.65,No,0,
6786-OBWQR,Nipomo,93444,35.050345,-120.489599,Female,No,Yes,Yes,5,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.85,356.1,No,0,
6784-XYJAE,Fort Irwin,92310,35.349241,-116.770281,Female,No,No,No,36,Yes,DSL,No,No,Yes,No,No,No,One year,No,Electronic check,55.8,1941.5,No,0,
6778-YSNIH,Riverside,92501,33.994676,-117.372498,Female,No,No,No,2,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,59,114.15,No,0,
6778-JFCMK,Van Nuys,91405,34.202494,-118.448048,Male,No,No,No,24,No,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Mailed check,50.6,1288.75,No,0,
6778-EICRF,Clio,96106,39.745805,-120.580882,Male,No,Yes,Yes,24,Yes,DSL,Yes,No,No,No,Yes,Yes,One year,No,Mailed check,74.8,1821.2,No,0,
6777-TGHTM,San Francisco,94122,37.760412,-122.484966,Female,No,No,No,53,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),106.95,5785.5,Yes,1,Competitor had better devices
6773-LQTVT,Long Beach,90803,33.760458,-118.129725,Female,Yes,Yes,Yes,29,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,35.65,1025.15,No,0,
6772-KSATR,Eagleville,96110,41.280341,-120.150381,Male,No,No,No,1,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,81.7,81.7,Yes,1,Service dissatisfaction
6771-XWBDM,White Water,92282,33.972293,-116.654195,Female,No,Yes,No,57,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),104.5,5921.35,Yes,1,Product dissatisfaction
6769-DYBQN,Clearlake,95422,38.965804,-122.631779,Male,Yes,No,No,46,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,85,3969.4,Yes,1,Attitude of support person
6769-DCQLI,Pope Valley,94567,38.672708,-122.403219,Male,No,No,No,52,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),105,5426.85,Yes,1,Don't know
6766-HFKLA,Cazadero,95421,38.578807,-123.19338,Female,No,Yes,No,56,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),103.2,5744.35,No,0,
6762-QVYJO,Acton,93510,34.501452,-118.207862,Female,No,Yes,Yes,58,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,59.75,3624.35,No,0,
6754-LZUKA,Big Sur,93920,36.092975,-121.549826,Male,No,Yes,No,61,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),80.9,4932.5,No,0,
6752-APNJL,Woodlake,93286,36.464635,-119.094348,Male,No,Yes,Yes,42,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,54.5,2301.15,No,0,
6749-UTDVX,Brownsville,95919,39.440687,-121.263583,Male,No,No,No,72,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,103.65,7634.8,No,0,
6745-JEFZB,El Cajon,92019,32.785165,-116.862648,Male,No,Yes,No,35,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),91.5,3236.35,No,0,
6743-HHQPF,Capay,95607,38.681651,-122.130569,Male,No,Yes,No,42,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),25.1,1097.15,No,0,
6741-QRLUP,Olema,94950,38.052209,-122.775567,Female,No,No,No,63,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),80.3,4995.35,No,0,
6741-EGCBI,Hacienda Heights,91745,33.998471,-117.973758,Male,Yes,No,No,30,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),90.5,2595.85,No,0,
6738-ISCBM,Northridge,91324,34.238208,-118.55029,Male,No,No,No,44,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,54,2440.25,No,0,
6736-DHUQI,Fairfax,94930,37.971751,-122.611873,Female,No,Yes,Yes,67,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,One year,No,Bank transfer (automatic),84.8,5598.3,No,0,
6734-GMPVK,Santa Maria,93454,34.943523,-120.256729,Male,No,No,No,5,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,105.3,550.6,No,0,
6734-FQAJX,Somerset,95684,38.606703,-120.586659,Male,Yes,No,No,67,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,105.05,7171.7,No,0,
6733-LRIZX,Bodega Bay,94923,38.377165,-123.037957,Male,No,No,No,35,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,108.95,4025.5,No,0,
6732-VAILE,Montclair,91763,34.072121,-117.698319,Male,No,Yes,No,70,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),85.95,5931.75,No,0,
6732-FZUGP,Berkeley,94705,37.858898,-122.240512,Female,No,No,No,47,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,No,Credit card (automatic),94.9,4615.25,No,0,
6729-GDNGC,Westport,95488,39.724433,-123.767578,Female,Yes,No,No,20,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),80.7,1614.2,No,0,
6728-VOIFY,Palo Cedro,96073,40.582399,-122.195512,Female,No,Yes,No,63,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,96,6109.75,No,0,
6728-DKUCO,Santa Monica,90405,34.005439,-118.477507,Female,No,Yes,No,72,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,104.15,7303.05,No,0,
6728-CZFEI,Sacramento,95819,38.567594,-121.437507,Female,No,No,No,15,Yes,DSL,No,No,No,No,Yes,No,One year,No,Mailed check,56.15,931.9,No,0,
6727-IOTLZ,Pasadena,91101,34.146635,-118.139225,Male,No,Yes,No,14,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,81.95,1181.75,No,0,
6726-WEXXK,Fields Landing,95537,40.726949,-124.217378,Male,Yes,Yes,No,27,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Electronic check,85.9,2220.1,No,0,
6726-NNFWD,Murrieta,92562,33.548869,-117.334165,Female,Yes,Yes,No,71,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,No,Credit card (automatic),89.45,6435.25,No,0,
6723-WSNTY,Del Mar,92014,32.948262,-117.256086,Female,Yes,Yes,No,66,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),108.1,7181.95,No,0,
6723-CEGQI,Bayside,95524,40.825486,-124.049485,Female,No,No,Yes,65,No,DSL,No,Yes,No,Yes,Yes,No,Two year,No,Mailed check,45.25,2933.95,No,0,
6719-OXYBR,California City,93505,35.151491,-117.927597,Male,No,No,No,15,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,85.3,1219.85,No,0,
6719-FGEDO,Whittier,90606,33.976678,-118.065875,Female,No,Yes,No,72,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),97,7104.2,No,0,
6718-BDGHG,Gold Run,95717,39.170376,-120.838404,Female,No,Yes,No,43,Yes,DSL,No,No,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),64.85,2908.2,No,0,
6715-OFDBP,Palo Alto,94304,37.386978,-122.177746,Male,No,No,No,5,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,70.05,346.4,Yes,1,Price too high
6713-OKOMC,Los Angeles,90008,34.008293,-118.346766,Female,No,No,No,10,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,29.75,301.9,No,0,
6712-OAWRH,San Bernardino,92408,34.084909,-117.258107,Female,Yes,No,No,26,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,91.25,2351.8,Yes,1,Competitor offered higher download speeds
6711-VTNRE,Tranquillity,93668,36.635661,-120.288644,Female,No,No,No,36,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,87.55,3078.1,Yes,1,Attitude of support person
6711-FLDFB,Big Oak Flat,95305,37.818589,-120.256995,Female,No,No,No,7,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.9,541.15,Yes,1,Competitor had better devices
6710-HSJRD,Newport Coast,92657,33.603282,-117.821841,Male,No,Yes,No,61,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,114.1,7132.15,No,0,
6705-LXORM,Perris,92570,33.787298,-117.320676,Female,Yes,Yes,No,5,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.05,302.6,No,0,
6705-LNMDD,San Diego,92154,32.578103,-117.012975,Male,No,No,No,20,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,50,1003.05,No,0,
6704-UTUKK,Exeter,93221,36.301689,-119.018233,Male,No,Yes,No,29,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,45.9,1332.4,No,0,
6702-OHFWR,Reseda,91335,34.200175,-118.540958,Male,Yes,No,No,1,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,43.3,43.3,Yes,1,Don't know
6701-YVNQG,Moreno Valley,92553,33.923149,-117.244933,Male,No,Yes,No,72,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),88.7,6301.7,No,0,
6701-DHKWQ,Montrose,91020,34.2112,-118.230625,Female,No,Yes,No,61,No,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),51.35,3244.4,No,0,
6695-FRVEC,Burbank,91506,34.169706,-118.323548,Male,No,Yes,No,67,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),60.4,3953.7,No,0,
6695-AMZUF,Stockton,95219,38.029729,-121.387999,Female,No,Yes,No,70,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),86.45,5950.2,No,0,
6693-FRIRW,Newport Beach,92661,33.601309,-117.902304,Male,No,No,No,18,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),101.3,1794.65,No,0,
6693-DJWTY,Inglewood,90304,33.936827,-118.359824,Female,No,No,Yes,35,Yes,DSL,Yes,Yes,No,No,No,No,One year,No,Credit card (automatic),55.6,2016.45,No,0,
6692-YQHXC,Sacramento,95842,38.687367,-121.34848,Male,No,No,No,16,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),69.95,1205.5,No,0,
6692-UDPJC,South El Monte,91733,34.04622,-118.053753,Female,No,Yes,Yes,14,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,91.65,1301,Yes,1,Network reliability
6691-CCIHA,Joshua Tree,92252,34.167236,-116.281511,Female,No,Yes,No,62,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,84.95,5150.55,No,0,
6689-VRRTK,Camarillo,93010,34.227846,-119.079903,Female,Yes,No,No,44,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),109.8,4860.35,No,0,
6689-TCZHQ,Claremont,91711,34.127621,-117.717863,Female,Yes,No,No,5,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,78.95,378.4,Yes,1,Attitude of support person
6689-KXGBO,San Luis Obispo,93401,35.233745,-120.626442,Female,No,No,No,1,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,50.55,50.55,Yes,1,Product dissatisfaction
6688-UZPWD,Palm Springs,92262,33.839989,-116.659215,Female,No,Yes,No,11,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,102,1145.35,Yes,1,Competitor offered more data
6686-YPGHK,Long Beach,90808,33.823943,-118.111335,Male,Yes,No,No,47,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,85.5,4042.3,Yes,1,Moved
6685-GBWJZ,Los Angeles,90015,34.039224,-118.266293,Male,No,Yes,No,63,Yes,DSL,Yes,Yes,No,Yes,Yes,No,One year,No,Credit card (automatic),70.8,4448.8,No,0,
6683-VLCTZ,Johannesburg,93528,35.363339,-117.637641,Male,Yes,No,No,20,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.55,1842.8,Yes,1,Competitor offered more data
6682-VCIXC,Mad River,95552,40.390301,-123.412327,Female,No,Yes,No,43,No,DSL,Yes,Yes,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),51.25,2151.6,No,0,
6682-QJDGB,Borrego Springs,92004,33.200369,-116.192313,Male,No,No,Yes,40,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,55.25,2139.2,Yes,1,Competitor offered more data
6681-ZSEXG,Rancho Cordova,95742,38.591134,-121.161585,Male,No,Yes,No,56,Yes,DSL,No,Yes,Yes,No,No,No,Two year,No,Credit card (automatic),59.5,3389.25,No,0,
6680-WKXRZ,Antioch,94509,37.980057,-121.801599,Female,No,No,No,3,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),74.4,215.8,Yes,1,Don't know
6680-NENYN,Pauma Valley,92061,33.313828,-116.940501,Female,No,No,No,43,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,104.6,4759.85,Yes,1,Lack of self-service on Website
6670-MFRPK,Coalinga,93210,36.186867,-120.387793,Male,No,Yes,Yes,69,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),79.2,5420.65,No,0,
6668-CNMFP,West Hills,91307,34.199787,-118.68493,Female,No,Yes,Yes,19,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),89.35,1686.85,No,0,
6664-FPDAC,San Diego,92115,32.762506,-117.07245,Female,Yes,No,No,56,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,111.95,6418.9,Yes,1,Attitude of service provider
6663-JOCQO,Wasco,93280,35.652242,-119.4464,Male,No,Yes,No,31,Yes,DSL,Yes,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),75.25,2344.5,No,0,
6661-HBGWL,Mineral,96063,40.408796,-121.579609,Female,Yes,No,No,42,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),104.75,4323.45,Yes,1,Network reliability
6661-EIPZC,Grand Terrace,92313,34.029175,-117.307211,Female,No,Yes,Yes,48,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),29.5,1423.05,No,0,
6656-JWRQX,San Diego,92124,32.827238,-117.089287,Female,No,No,No,1,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,30.55,30.55,No,0,
6656-GULJQ,Emigrant Gap,95715,39.23754,-120.720196,Male,No,Yes,Yes,72,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),83.55,6093.3,No,0,
